goal,target,indicator,country_code,country,year,source,beach_litter_in_beach_value
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),36685.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),1026.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),1690.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),40.0
14,14.1,14.1.1,434,libya,2021,center for ocean-atmospheric prediction studies (coaps),196.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),72.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),243.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),1736.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),1569.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),41542.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),820.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),3092.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),619.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),21379.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),416.0
14,14.1,14.1.1,434,libya,2022,center for ocean-atmospheric prediction studies (coaps),14676.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),36.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),70.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),61.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),27.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,440,lithuania,2018,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),33.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),72.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2019,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),72.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),34.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,440,lithuania,2020,center for ocean-atmospheric prediction studies (coaps),13.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),34.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),70.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,440,lithuania,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),38.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,440,lithuania,2022,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),175.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),636.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),18.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),41.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),811.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),82.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),25.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),44.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),45.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),18.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),1991.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),46.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2017,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),2108.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),19.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),49.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),870.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),33.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),48.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),50.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),24.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),47.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),698.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),168.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),47.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,450,madagascar,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),167.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),685.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),43.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),29.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),51.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),42.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),31.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),58.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),872.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),79.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),22.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),2132.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),2247.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),43.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),23.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),70.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),75.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),31.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),40.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),33.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),27.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,450,madagascar,2020,center for ocean-atmospheric prediction studies (coaps),990.0
