goal,target,indicator,country_code,country,avg_marine_acidity_ph,upperbound,lowerbound,source,sampling_stations,latitude,longitude,year
14,14.3,14.3.1,752,sweden,7.98,7.99,7.97,intergovernmental oceanographic commission (ioc) of unesco,sr3/c24,61.184,18.217,2019
14,14.3,14.3.1,752,sweden,8.074,8.18,7.78,intergovernmental oceanographic commission (ioc) of unesco,f3,59.838,24.838,2019
14,14.3,14.3.1,752,sweden,8.175,8.22,8.13,intergovernmental oceanographic commission (ioc) of unesco,hanobukten,55.617,14.867,2019
14,14.3,14.3.1,752,sweden,8.129,8.27,7.99,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2019
14,14.3,14.3.1,752,sweden,8.017,8.05,7.97,intergovernmental oceanographic commission (ioc) of unesco,by38karlsodjupet,57.122,17.67,2019
14,14.3,14.3.1,752,sweden,8.157,8.16,8.15,intergovernmental oceanographic commission (ioc) of unesco,bcsiii-10,55.553,18.396,2019
14,14.3,14.3.1,752,sweden,8.086,8.1,8.07,intergovernmental oceanographic commission (ioc) of unesco,by32norrkopingsdjupet,58.017,17.984,2019
14,14.3,14.3.1,752,sweden,8.073,8.08,8.07,intergovernmental oceanographic commission (ioc) of unesco,by10,56.634,19.585,2019
14,14.3,14.3.1,752,sweden,8.138,8.21,8.01,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2019
14,14.3,14.3.1,752,sweden,8.213,8.6,7.99,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2019
14,14.3,14.3.1,752,sweden,8.11,8.11,8.11,intergovernmental oceanographic commission (ioc) of unesco,by4christianso,55.383,15.334,2019
14,14.3,14.3.1,752,sweden,8.023,8.03,8.02,intergovernmental oceanographic commission (ioc) of unesco,ms4/c14,62.098,18.577,2019
14,14.3,14.3.1,752,sweden,8.106,8.32,7.68,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2019
14,14.3,14.3.1,752,sweden,7.883,7.89,7.88,intergovernmental oceanographic commission (ioc) of unesco,f9,64.708,22.067,2019
14,14.3,14.3.1,752,sweden,8.133,8.14,8.13,intergovernmental oceanographic commission (ioc) of unesco,fladen,57.193,11.658,2019
14,14.3,14.3.1,752,sweden,8.126,8.44,7.85,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2020
14,14.3,14.3.1,752,sweden,8.2,8.61,8.02,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2020
14,14.3,14.3.1,752,sweden,8.107,8.11,8.1,intergovernmental oceanographic commission (ioc) of unesco,by4christianso,55.383,15.334,2020
14,14.3,14.3.1,752,sweden,8.162,8.27,8.01,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.667,12.117,2020
14,14.3,14.3.1,752,sweden,8.151,8.29,8.05,intergovernmental oceanographic commission (ioc) of unesco,by10,56.634,19.585,2020
14,14.3,14.3.1,752,sweden,8.147,8.19,8.11,intergovernmental oceanographic commission (ioc) of unesco,hanobukten,55.617,14.867,2020
14,14.3,14.3.1,752,sweden,7.902,7.91,7.88,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.535,21.083,2020
14,14.3,14.3.1,752,sweden,8.146,8.26,7.99,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2020
14,14.3,14.3.1,752,sweden,8.129,8.27,8.04,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2020
14,14.3,14.3.1,752,sweden,8.162,8.38,8.05,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.983,2020
14,14.3,14.3.1,752,sweden,8.027,8.04,8.02,intergovernmental oceanographic commission (ioc) of unesco,by9klaipeda,56.125,19.284,2020
14,14.3,14.3.1,752,sweden,8.147,8.24,8.08,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2020
14,14.3,14.3.1,752,sweden,7.677,8.364,7.071,intergovernmental oceanographic commission (ioc) of unesco,by5bornholmsdjupet,55.25,15.985,2021
14,14.3,14.3.1,752,sweden,7.521,8.729,6.95,intergovernmental oceanographic commission (ioc) of unesco,by15gotlandsdjupet,57.333,20.05,2021
14,14.3,14.3.1,752,sweden,7.592,7.741,7.254,intergovernmental oceanographic commission (ioc) of unesco,c3,62.653,18.952,2021
14,14.3,14.3.1,752,sweden,7.935,8.099,7.787,intergovernmental oceanographic commission (ioc) of unesco,a17,58.275,10.513,2021
14,14.3,14.3.1,752,sweden,7.663,7.826,7.388,intergovernmental oceanographic commission (ioc) of unesco,us5b_c1,62.588,19.97,2021
14,14.3,14.3.1,752,sweden,8.065,8.095,8.026,intergovernmental oceanographic commission (ioc) of unesco,hanobukten,55.617,14.867,2021
14,14.3,14.3.1,752,sweden,7.624,7.73,7.338,intergovernmental oceanographic commission (ioc) of unesco,sr3/c24,61.184,18.232,2021
14,14.3,14.3.1,752,sweden,7.557,7.642,7.381,intergovernmental oceanographic commission (ioc) of unesco,f3_a5,65.167,23.233,2021
14,14.3,14.3.1,752,sweden,7.61,7.743,7.255,intergovernmental oceanographic commission (ioc) of unesco,us2_ulvodjupet_c5,62.85,18.892,2021
14,14.3,14.3.1,752,sweden,7.693,7.709,7.655,intergovernmental oceanographic commission (ioc) of unesco,se-f16,63.526,21.028,2021
14,14.3,14.3.1,752,sweden,7.517,7.653,7.329,intergovernmental oceanographic commission (ioc) of unesco,f9_a13,64.907,22.065,2021
14,14.3,14.3.1,752,sweden,7.928,8.049,7.852,intergovernmental oceanographic commission (ioc) of unesco,bcsiii-10,55.555,18.4,2021
14,14.3,14.3.1,752,sweden,8.066,8.098,8.039,intergovernmental oceanographic commission (ioc) of unesco,by10,56.634,19.585,2021
14,14.3,14.3.1,752,sweden,7.572,7.955,6.964,intergovernmental oceanographic commission (ioc) of unesco,by31landsortsdjupet,58.583,18.233,2021
14,14.3,14.3.1,752,sweden,7.855,7.857,7.852,intergovernmental oceanographic commission (ioc) of unesco,by38karlsodjupet,55.117,17.669,2021
14,14.3,14.3.1,752,sweden,7.928,8.034,7.824,intergovernmental oceanographic commission (ioc) of unesco,by4christianso,55.383,15.334,2021
14,14.3,14.3.1,752,sweden,7.9,8.201,7.606,intergovernmental oceanographic commission (ioc) of unesco,anholte,56.669,12.112,2021
14,14.3,14.3.1,752,sweden,7.862,7.865,7.858,intergovernmental oceanographic commission (ioc) of unesco,by29_ll19,58.882,20.328,2021
14,14.3,14.3.1,752,sweden,7.939,8.175,7.719,intergovernmental oceanographic commission (ioc) of unesco,n14falkenberg,56.94,12.212,2021
14,14.3,14.3.1,752,sweden,8.045,8.054,8.033,intergovernmental oceanographic commission (ioc) of unesco,fladen,57.193,11.657,2021
14,14.3,14.3.1,752,sweden,7.562,7.766,7.22,intergovernmental oceanographic commission (ioc) of unesco,ms4/c14,62.099,18.548,2021
14,14.3,14.3.1,752,sweden,7.905,8.41,7.418,intergovernmental oceanographic commission (ioc) of unesco,refm1v1,56.371,16.202,2021
14,14.3,14.3.1,764,thailand,8.04,8.14,7.97,intergovernmental oceanographic commission (ioc) of unesco,thailand1_16,11.958,102.27,2016
14,14.3,14.3.1,764,thailand,8.041,8.094,7.989,intergovernmental oceanographic commission (ioc) of unesco,thailand1_17,11.958,102.27,2017
14,14.3,14.3.1,764,thailand,8.041,8.129,7.945,intergovernmental oceanographic commission (ioc) of unesco,thailand2_18,7.765,98.48,2018
14,14.3,14.3.1,764,thailand,8.064,8.092,7.97,intergovernmental oceanographic commission (ioc) of unesco,thailand3_20,12.534,101.08,2020
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.072,8.103,8.035,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2010
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.087,8.089,8.085,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2010
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.073,8.104,8.036,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2010
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.082,8.187,7.952,intergovernmental oceanographic commission (ioc) of unesco,garronpointscotland,56.963,-2.11,2010
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.069,8.1,8.023,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2010
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,7.983,8.07,7.903,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2011
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.029,8.067,7.954,intergovernmental oceanographic commission (ioc) of unesco,garronpointscotland,56.963,-2.11,2011
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.007,8.072,7.97,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2011
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.101,8.237,8.038,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2011
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.102,8.239,8.04,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2011
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.085,8.308,7.947,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2012
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.07,8.259,7.918,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2012
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.083,8.307,7.945,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2012
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.047,8.179,7.985,intergovernmental oceanographic commission (ioc) of unesco,garronpointscotland,56.963,-2.11,2012
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.045,8.26,7.92,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2012
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.002,8.18,7.777,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2013
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.018,8.164,7.873,intergovernmental oceanographic commission (ioc) of unesco,garronpointscotland,56.963,-2.11,2013
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.015,8.171,7.795,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2013
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,7.997,8.175,7.774,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2013
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.017,8.173,7.796,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2013
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.014,8.215,7.81,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2014
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.013,8.213,7.807,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2014
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.045,8.21,7.91,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2014
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.058,8.211,7.911,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2014
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.129,8.215,8.006,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.057,8.126,7.965,intergovernmental oceanographic commission (ioc) of unesco,j06,50.01,-7.797,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.104,8.22,7.818,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.068,8.13,8.01,intergovernmental oceanographic commission (ioc) of unesco,candyfloss/ccs,49.367,-8.626,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.075,8.106,8.034,intergovernmental oceanographic commission (ioc) of unesco,cs2,48.571,-9.51,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.068,8.086,8.031,intergovernmental oceanographic commission (ioc) of unesco,fe,48.625,-9.794,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.076,8.09,8.051,intergovernmental oceanographic commission (ioc) of unesco,j02,50.828,-6.665,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.077,8.084,8.072,intergovernmental oceanographic commission (ioc) of unesco,j04,50.405,-7.222,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.117,8.261,7.915,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.118,8.263,7.917,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.043,8.052,8.023,intergovernmental oceanographic commission (ioc) of unesco,transecto4,48.853,-9.202,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.131,8.183,8.072,intergovernmental oceanographic commission (ioc) of unesco,benthica,51.213,-6.128,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.075,8.101,8.049,intergovernmental oceanographic commission (ioc) of unesco,benthici,50.576,-7.103,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.134,8.144,8.126,intergovernmental oceanographic commission (ioc) of unesco,benthicg,51.075,-6.584,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.147,8.162,8.12,intergovernmental oceanographic commission (ioc) of unesco,benthich,50.519,-7.039,2015
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.076,8.255,7.689,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2016
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.064,8.166,7.919,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2016
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.074,8.254,7.686,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2016
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.04,8.17,7.922,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2016
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.063,8.22,7.846,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2017
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.069,8.291,7.696,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2017
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.066,8.218,7.903,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2017
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.07,8.293,7.699,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2017
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.016,8.213,7.564,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2018
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,7.949,8.118,7.71,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2018
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.015,8.211,7.56,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2018
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,8.024,8.28,7.714,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2018
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,7.95,8.1,7.81,intergovernmental oceanographic commission (ioc) of unesco,western_channel_observatory_e1,50.034,-4.375,2019
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,7.997,8.153,7.809,intergovernmental oceanographic commission (ioc) of unesco,wcol4,50.25,-4.22,2019
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,7.969,8.101,7.886,intergovernmental oceanographic commission (ioc) of unesco,wcoe1,50.033,-4.37,2019
14,14.3,14.3.1,826,united kingdom of great britain and northern ireland,7.998,8.154,7.812,intergovernmental oceanographic commission (ioc) of unesco,l4,50.252,-4.218,2019
14,14.3,14.3.1,834,united republic of tanzania,8.149,8.25,8.1,intergovernmental oceanographic commission (ioc) of unesco,bagamoyo_seagrassmeadows,6.382,-39.012,2021
14,14.3,14.3.1,834,united republic of tanzania,8.171,8.27,8.033,intergovernmental oceanographic commission (ioc) of unesco,kunduchi_coralreefs,6.592,-39.227,2021
14,14.3,14.3.1,834,united republic of tanzania,8.14,8.393,7.917,intergovernmental oceanographic commission (ioc) of unesco,kunduchi_mangroves,6.671,-39.22,2021
14,14.3,14.3.1,834,united republic of tanzania,8.199,8.34,8.043,intergovernmental oceanographic commission (ioc) of unesco,kunduchi_seagrassmeadows,6.597,-39.226,2021
14,14.3,14.3.1,834,united republic of tanzania,8.114,8.18,7.997,intergovernmental oceanographic commission (ioc) of unesco,kunduchi_openwater,6.59,-39.224,2021
14,14.3,14.3.1,834,united republic of tanzania,8.098,8.16,8.04,intergovernmental oceanographic commission (ioc) of unesco,rufiji_openwater,8.306,-39.396,2021
14,14.3,14.3.1,834,united republic of tanzania,8.119,8.18,8.037,intergovernmental oceanographic commission (ioc) of unesco,rufiji_coralreef,8.295,-39.38,2021
14,14.3,14.3.1,834,united republic of tanzania,8.048,8.16,7.93,intergovernmental oceanographic commission (ioc) of unesco,rufiji_mangroves,8.29,-39.344,2021
14,14.3,14.3.1,834,united republic of tanzania,8.136,8.2,8.033,intergovernmental oceanographic commission (ioc) of unesco,rufiji_seagrassmeadows,8.307,-39.374,2021
14,14.3,14.3.1,834,united republic of tanzania,8.108,8.21,8.06,intergovernmental oceanographic commission (ioc) of unesco,bagamoyo_mangroves,6.464,-38.976,2021
14,14.3,14.3.1,834,united republic of tanzania,8.073,8.16,8.01,intergovernmental oceanographic commission (ioc) of unesco,bagamoyo_openwater,6.388,-39.028,2021
14,14.3,14.3.1,840,united states of america,8.111,8.215,7.93,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2010
14,14.3,14.3.1,840,united states of america,8.048,8.166,7.976,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2010
14,14.3,14.3.1,840,united states of america,8.109,8.409,7.883,intergovernmental oceanographic commission (ioc) of unesco,chaba,47.936,-125.958,2010
14,14.3,14.3.1,840,united states of america,8.033,8.111,7.942,intergovernmental oceanographic commission (ioc) of unesco,cheecarocks,24.19,-80.62,2011
14,14.3,14.3.1,840,united states of america,8.059,8.184,7.963,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2011
14,14.3,14.3.1,840,united states of america,8.11,8.249,7.916,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2011
14,14.3,14.3.1,840,united states of america,8.03,8.062,7.941,intergovernmental oceanographic commission (ioc) of unesco,kaneohe,21.48,-157.78,2011
14,14.3,14.3.1,840,united states of america,8.27,8.723,8.081,intergovernmental oceanographic commission (ioc) of unesco,coastalms,30.0,-88.6,2011
14,14.3,14.3.1,840,united states of america,8.054,8.075,7.994,intergovernmental oceanographic commission (ioc) of unesco,kaneohe,21.48,-157.78,2012
14,14.3,14.3.1,840,united states of america,7.996,8.053,7.951,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.05,2012
14,14.3,14.3.1,840,united states of america,8.059,8.34,7.921,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2012
14,14.3,14.3.1,840,united states of america,8.102,8.217,7.996,intergovernmental oceanographic commission (ioc) of unesco,cheecarocks,24.19,-80.62,2012
14,14.3,14.3.1,840,united states of america,8.036,8.07,7.99,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2012
14,14.3,14.3.1,840,united states of america,8.072,8.461,7.87,intergovernmental oceanographic commission (ioc) of unesco,chaba,47.936,-125.958,2012
14,14.3,14.3.1,840,united states of america,8.04,8.248,7.78,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.958,2012
14,14.3,14.3.1,840,united states of america,8.102,8.307,7.927,intergovernmental oceanographic commission (ioc) of unesco,chaba,47.936,-125.958,2013
14,14.3,14.3.1,840,united states of america,8.077,8.261,7.803,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.958,2013
14,14.3,14.3.1,840,united states of america,8.075,8.095,8.051,intergovernmental oceanographic commission (ioc) of unesco,cce1,33.48,-122.814,2013
14,14.3,14.3.1,840,united states of america,8.051,8.102,7.96,intergovernmental oceanographic commission (ioc) of unesco,kaneohe,21.48,-157.78,2013
14,14.3,14.3.1,840,united states of america,8.031,8.175,7.921,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2013
14,14.3,14.3.1,840,united states of america,8.012,8.089,7.941,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.05,2013
14,14.3,14.3.1,840,united states of america,8.083,8.255,7.89,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2013
14,14.3,14.3.1,840,united states of america,8.128,8.213,8.009,intergovernmental oceanographic commission (ioc) of unesco,cheecarocks,24.19,-80.62,2013
14,14.3,14.3.1,840,united states of america,8.152,8.219,8.019,intergovernmental oceanographic commission (ioc) of unesco,coastalms,30.0,-88.6,2014
14,14.3,14.3.1,840,united states of america,8.054,8.191,7.959,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2014
14,14.3,14.3.1,840,united states of america,8.035,8.078,7.975,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.05,2014
14,14.3,14.3.1,840,united states of america,8.095,8.312,7.98,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2014
14,14.3,14.3.1,840,united states of america,8.028,8.072,7.92,intergovernmental oceanographic commission (ioc) of unesco,kaneohe,21.48,-157.78,2014
14,14.3,14.3.1,840,united states of america,8.087,8.105,8.064,intergovernmental oceanographic commission (ioc) of unesco,cce1,33.48,-122.814,2014
14,14.3,14.3.1,840,united states of america,8.084,8.235,7.923,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.958,2014
14,14.3,14.3.1,840,united states of america,8.15,8.494,7.838,intergovernmental oceanographic commission (ioc) of unesco,chaba,47.936,-125.958,2014
14,14.3,14.3.1,840,united states of america,8.143,8.478,7.947,intergovernmental oceanographic commission (ioc) of unesco,chaba,47.936,-125.958,2015
14,14.3,14.3.1,840,united states of america,8.11,8.24,7.902,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.958,2015
14,14.3,14.3.1,840,united states of america,8.015,8.093,7.919,intergovernmental oceanographic commission (ioc) of unesco,kaneohe,21.48,-157.78,2015
14,14.3,14.3.1,840,united states of america,8.08,8.123,8.024,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2015
14,14.3,14.3.1,840,united states of america,8.038,8.082,7.979,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.05,2015
14,14.3,14.3.1,840,united states of america,8.173,8.509,8.034,intergovernmental oceanographic commission (ioc) of unesco,coastalms,30.0,-88.6,2015
14,14.3,14.3.1,840,united states of america,7.949,8.07,7.837,intergovernmental oceanographic commission (ioc) of unesco,cheecarocks,24.19,-80.62,2015
14,14.3,14.3.1,840,united states of america,7.983,8.168,7.894,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2015
14,14.3,14.3.1,840,united states of america,8.135,8.334,7.882,intergovernmental oceanographic commission (ioc) of unesco,nh-10,44.904,-124.778,2015
14,14.3,14.3.1,840,united states of america,8.041,8.063,8.019,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.051,2016
14,14.3,14.3.1,840,united states of america,8.006,8.098,7.904,intergovernmental oceanographic commission (ioc) of unesco,kaneohe,21.48,-157.78,2016
14,14.3,14.3.1,840,united states of america,8.044,8.136,7.996,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2016
14,14.3,14.3.1,840,united states of america,8.104,8.359,7.878,intergovernmental oceanographic commission (ioc) of unesco,nh-10,44.904,-124.778,2016
14,14.3,14.3.1,840,united states of america,8.071,8.153,7.93,intergovernmental oceanographic commission (ioc) of unesco,cheecarocks,24.19,-80.62,2016
14,14.3,14.3.1,840,united states of america,8.083,8.146,7.999,intergovernmental oceanographic commission (ioc) of unesco,coastalms,30.0,-88.6,2016
14,14.3,14.3.1,840,united states of america,8.03,8.174,7.971,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2016
14,14.3,14.3.1,840,united states of america,8.06,8.267,7.85,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.958,2016
14,14.3,14.3.1,840,united states of america,8.117,8.478,7.898,intergovernmental oceanographic commission (ioc) of unesco,chaba,47.936,-125.958,2016
14,14.3,14.3.1,840,united states of america,8.12,8.141,8.106,intergovernmental oceanographic commission (ioc) of unesco,cce1,33.48,-122.814,2016
14,14.3,14.3.1,840,united states of america,8.132,8.159,8.089,intergovernmental oceanographic commission (ioc) of unesco,cce1,33.48,-122.51,2017
14,14.3,14.3.1,840,united states of america,8.044,8.169,7.778,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.814,2017
14,14.3,14.3.1,840,united states of america,8.056,8.285,7.922,intergovernmental oceanographic commission (ioc) of unesco,coastalms,30.0,-88.6,2017
14,14.3,14.3.1,840,united states of america,8.053,8.214,7.963,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.051,2017
14,14.3,14.3.1,840,united states of america,8.109,8.137,8.069,intergovernmental oceanographic commission (ioc) of unesco,cheecarocks,24.19,-80.62,2017
14,14.3,14.3.1,840,united states of america,8.048,8.181,7.943,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2017
14,14.3,14.3.1,840,united states of america,8.012,8.248,7.893,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2017
14,14.3,14.3.1,840,united states of america,8.046,8.249,7.952,intergovernmental oceanographic commission (ioc) of unesco,firstlanding,76.088,36.998,2018
14,14.3,14.3.1,840,united states of america,8.049,8.216,7.902,intergovernmental oceanographic commission (ioc) of unesco,gulfofmaine,43.023,-70.542,2018
14,14.3,14.3.1,840,united states of america,8.011,8.087,7.937,intergovernmental oceanographic commission (ioc) of unesco,laparguera,17.954,-67.051,2018
14,14.3,14.3.1,840,united states of america,8.146,8.227,8.023,intergovernmental oceanographic commission (ioc) of unesco,graysreef,31.4,-80.87,2018
14,14.3,14.3.1,840,united states of america,8.064,8.133,7.989,intergovernmental oceanographic commission (ioc) of unesco,cce2,34.324,-120.814,2018
14,14.3,14.3.1,840,united states of america,8.05,8.061,8.031,intergovernmental oceanographic commission (ioc) of unesco,cce1,33.48,-122.51,2018
14,14.3,14.3.1,840,united states of america,8.054,8.076,8.032,intergovernmental oceanographic commission (ioc) of unesco,cce1,33.48,-122.51,2019
14,14.3,14.3.1,840,united states of america,8.061,8.336,7.792,intergovernmental oceanographic commission (ioc) of unesco,capearago,43.32,-124.5,2019
