goal,target,indicator,series,seriesDescription,seriesCount,geoAreaCode,geoAreaName,timePeriodStart,value,valueType,time_detail,timeCoverage,upperBound,lowerBound,basePeriod,source,geoInfoUrl,footnotes,attributes,dimensions
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2016.0,8.0690000000000008,Float,,,8.107,8.019,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSROT'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2017.0,8.077,Float,,,8.103,8.052,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSPHB'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2017.0,8.0800000000000001,Float,,,8.093,8.061,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSMAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2017.0,8.0600000000000005,Float,,,8.08,8.036,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSKAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2017.0,8.0760000000000005,Float,,,8.102,8.035,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSNSI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2017.0,8.0730000000000004,Float,,,8.099,8.051,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSROT'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2017.0,8.0489999999999995,Float,,,8.086,8.001,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSYON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2017.0,7.9809999999999999,Float,,,8.012,7.935,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSDAR'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2018.0,7.9820000000000002,Float,,,8.022,7.915,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSDAR'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2018.0,8.0600000000000005,Float,,,8.087,8.024,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSYON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2018.0,8.0830000000000002,Float,,,8.112,8.046,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSROT'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2018.0,8.0830000000000002,Float,,,8.117,8.053,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSNSI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2018.0,8.0619999999999994,Float,,,8.09,8.047,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSKAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2018.0,8.0850000000000009,Float,,,8.133,8.069,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSMAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2018.0,8.077,Float,,,8.116,8.052,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSPHB'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2019.0,8.0839999999999996,Float,,,8.089,8.08,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSMAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2019.0,8.0500000000000007,Float,,,8.077,7.977,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSKAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2019.0,8.0899999999999999,Float,,,8.09,8.09,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSNSI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2019.0,8.0709999999999997,Float,,,8.083,8.055,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSROT'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2019.0,7.9740000000000002,Float,,,8.028,7.926,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSDAR'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2020.0,7.96,Float,,,8.016,7.933,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSDAR'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2020.0,8.048,Float,,,8.084,8.009,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSYON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2020.0,8.0429999999999993,Float,,,8.09,7.989,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSNSI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2020.0,8.0790000000000006,Float,,,8.093,8.068,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSROT'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2020.0,8.0329999999999995,Float,,,8.037,8.03,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSKAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2020.0,8.0660000000000007,Float,,,8.091,8.023,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSMAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2020.0,8.0399999999999991,Float,,,8.112,7.958,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSPHB'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2021.0,8.0239999999999991,Float,,,8.075,7.965,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSPHB'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2021.0,8.0340000000000007,Float,,,8.04,8.019,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSNSI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2021.0,8.0220000000000002,Float,,,8.026,8.012,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSYON'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2021.0,8.0500000000000007,Float,,,8.075,8.009,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSROT'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,36,Australia,2021.0,8.0519999999999996,Float,,,8.08,7.983,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'NRSMAI'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2011.0,8.1020000000000003,Float,,,8.32,7.06,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.35'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'R-VBELGICA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2012.0,8.1609999999999996,Float,,,8.52,7.37,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.36'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'R-VBELGICA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.4770000000000003,Float,,,8.81,7.35,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.37'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'R-VBELGICA'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.1649999999999991,Float,,,8.22,8.11,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: S01 | LATITUDE: 51.417 | LONGITUDE: 3.570'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'S01'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.1699999999999999,Float,,,8.26,8.08,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: S03 | LATITUDE: 51.370 | LONGITUDE: 3.733'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'S03'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,7.9850000000000003,Float,,,8.11,7.86,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W10 | LATITUDE: 51.683 | LONGITUDE: 2.417'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W10'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.0050000000000008,Float,,,8.14,7.87,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W09 | LATITUDE: 51.750 | LONGITUDE: 2.700'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W09'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.1799999999999997,Float,,,8.21,8.15,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W08 | LATITUDE: 51.458 | LONGITUDE: 2.350'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W08'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,7.9100000000000001,Float,,,8.08,7.74,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W03 | LATITUDE: 51.168 | LONGITUDE: 2.667'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W03'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,7.9100000000000001,Float,,,8.02,7.8,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W02 | LATITUDE: 51.224 | LONGITUDE: 2.858'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W02'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.1150000000000002,Float,,,8.2,8.03,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W01 | LATITUDE: 51.375 | LONGITUDE: 3.188'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W01'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.0449999999999999,Float,,,8.05,8.04,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W04 | LATITUDE: 51.418 | LONGITUDE: 3.253'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W04'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,7.9500000000000002,Float,,,8.04,7.86,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W07 | LATITUDE: 51.583 | LONGITUDE: 3.008'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W07'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.0370000000000008,Float,,,8.21,7.82,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W06 | LATITUDE: 51.263 | LONGITUDE: 2.468'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W06'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2013.0,8.0329999999999995,Float,,,8.23,7.84,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W05 | LATITUDE: 51.417 | LONGITUDE: 2.808'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W05'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2014.0,8.3960000000000008,Float,,,8.56,8.26,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W05 | LATITUDE: 51.417 | LONGITUDE: 2.808'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W05'}
['14'],['14.3'],['14.3.1'],ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,1291,56,Belgium,2014.0,8.3379999999999992,Float,,,8.43,8.16,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,['Mooring Name: W04 | LATITUDE: 51.418 | LONGITUDE: 3.253'],"{'Nature': 'C', 'Observation Status': 'A', 'Units': 'PH'}",{'Sampling Stations': 'W04'}
